Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Instructor provides Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
Fall,2010,BAHAR BILLER,BA,70471,LOGSTC SUP CHN MANGM,A,12,25,48%,4.75,3.83,3.92,4.00,3.92,4.33,3.92,3.92,3.50,3.83
Fall,2010,SHAM KEKRE,BA,70471,LOGSTC SUP CHN MANGM,W,1,16,6%,5.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
Fall,2010,LLOYD CORDER,BA,70481,MARKETING RESEARCH,A,16,28,57%,5.75,4.56,4.63,4.75,4.31,4.81,4.63,4.63,4.50,4.69
Fall,2010,JOACHIM VOSGERAU,BA,70483,ADVRTS & MARKET COMM,A,15,18,83%,7.00,4.80,4.67,4.73,4.53,4.73,4.73,4.60,4.67,4.60
Fall,2010,JOHN LANKFORD,BA,70485,PRODUCT MANAGEMENT,A,16,24,67%,5.75,4.81,4.75,4.75,4.31,4.69,4.81,4.63,4.31,4.81
Fall,2010,ANISHA GHOSH,BA,70492,INVESTMENT ANALYSIS,A,13,25,52%,5.46,3.23,3.08,3.38,3.31,4.08,3.08,3.42,3.15,3.23
Fall,2010,ANISHA GHOSH,BA,70492,INVESTMENT ANALYSIS,B,9,22,41%,6.00,3.44,3.78,3.89,3.78,4.33,3.89,3.89,3.22,3.67
Fall,2010,JOHN ROBERTSON,BA,70513,TBH:FALL RISE CHINA,W,1,6,17%,11.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2010,ROB DILLON,BA,70637,INTRACTV MED DES MGT,A,10,19,53%,6.50,3.80,3.80,3.90,4.10,4.40,4.20,3.90,4.10,4.00
Fall,2010,ANTHONY STANTON,BA,70641,COLOR REPROD & MGMNT,A,7,20,35%,5.00,4.00,4.00,4.29,4.00,4.71,4.14,4.14,4.43,4.43
Fall,2010,ANTHONY STANTON,BA,70643,PBLSHNG ON THE WWW,A,20,34,59%,6.80,4.10,4.00,4.30,4.10,4.35,4.15,4.00,3.90,4.05
Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 5,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Instructor provides Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
,2010,,,,Year of 2010,,60,224,27%,4.08,4.16,4.17,4.13,3.83,4.25,4.17,4.57,4.16,4.05
Spring,2010,"HERSHEY, D.  (co-taught)",BA,70332,BUS SOCIETY & ETHICS,A,26,62,42%,3.56,4.12,4.32,4.16,3.76,4.28,4.04,4.72,4.00,3.92
Spring,2010,"HOOKER, J.  (co-taught)",BA,70332,BUS SOCIETY & ETHICS,A,26,62,42%,2.94,4.18,4.18,4.18,3.76,4.41,4.47,4.59,4.41,4.24
Fall,2010,"ROJAS PENA, A.  (co-taught)",BA,70207,PROB & STAT BUS APPL,1,4,50,8%,10.25,4.25,3.50,3.75,4.25,3.50,3.50,3.75,3.75,3.75
Fall,2010,"CAULKINS, J.  (co-taught)",BA,70207,PROB & STAT BUS APPL,1,4,50,8%,8.75,4.25,3.75,4.00,4.25,3.75,3.75,4.25,4.00,4.00
Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Responses,Enrollment,Resp. Rate %,1: Overall course,2: Overall teaching,,,,,,,,
,2009,,,,Year of 2009,,1836,3935,47%,3.84,3.93,,,,,,,,
Summer,2009,JIE CHEN,BA,70122,INTRO TO ACCOUNTING,U,10,15,67%,4.10,4.22,,,,,,,,
Summer,2009,JOHN GARDNER,BA,70208,REGRESSION ANALYSIS,U,2,8,25%,4.00,4.00,,,,,,,,
Summer,2009,KENNETH GOH,BA,70311,ORGNZTN BEHAVIOR,S,2,5,40%,3.50,4.50,,,,,,,,
Summer,2009,ZACHARIAH SHAREK,BA,70311,ORGNZTN BEHAVIOR,U,6,8,75%,4.50,4.67,,,,,,,,
Summer,2009,CANAN GUNES,BA,70371,PRODUCTION/OPS MGMNT,U,13,14,93%,4.54,4.92,,,,,,,,
Summer,2009,VINEET KUMAR,BA,70381,MARKETING I,S,16,22,73%,4.00,3.81,,,,,,,,
Summer,2009,SOMPOP PATTANARIYANKOOL,BA,70391,FINANCE,S,7,13,54%,3.57,4.14,,,,,,,,
Summer,2009,LIYE MA,BA,70451,MGMNT INFORMATN SYS,U,8,8,100%,4.13,4.38,,,,,,,,
Spring,2009,DAVID RAMIREZ,BA,70101,INTRO BUSINESS MGMNT,A,13,35,37%,4.33,4.69,,,,,,,,
Spring,2009,YUJI IJIRI,BA,70122,INTRO TO ACCOUNTING,1,19,67,28%,2.68,2.89,,,,,,,,
Spring,2009,YUJI IJIRI,BA,70122,INTRO TO ACCOUNTING,2,30,67,45%,2.30,2.11,,,,,,,,
Spring,2009,ANTHONY STANTON,BA,70160,GRAPHIC MEDIA MANGMN,A,13,34,38%,4.00,4.69,,,,,,,,
Spring,2009,PETER ORESICK,BA,70194,PBLSH MNGT INFO AGE,A,9,22,41%,3.11,2.89,,,,,,,,
Spring,2009,DAVID FULLER,BA,70208,REGRESSION ANALYSIS,1,27,75,36%,3.59,4.08,,,,,,,,
Spring,2009,DAVID FULLER,BA,70208,REGRESSION ANALYSIS,2,28,73,38%,3.93,4.19,,,,,,,,
Spring,2009,ANITA WOOLLEY,BA,70311,ORGNZTN BEHAVIOR,A,22,55,40%,3.52,4.00,,,,,,,,
Spring,2009,ANITA WOOLLEY,BA,70311,ORGNZTN BEHAVIOR,B,23,53,43%,4.10,4.39,,,,,,,,
Spring,2009,ELAINE HYDER,BA,70321,NEGOTIATN CNFLCT RES,A,9,20,45%,4.22,4.11,,,,,,,,
Spring,2009,JOSEPH HORNACK,BA,70332,BUS SOCIETY & ETHICS,B,10,28,36%,3.80,3.70,,,,,,,,
Spring,2009,CLAUDIA KIRKPATRICK,BA,70340,BUSINESS COMMUNCTNS,A,13,30,43%,4.54,4.42,,,,,,,,
Spring,2009,CLAUDIA KIRKPATRICK,BA,70340,BUSINESS COMMUNCTNS,B,12,29,41%,4.50,4.42,,,,,,,,
Spring,2009,ROBERT KRAUT,BA,70341,ORG COMMUNICATION,A,3,5,60%,3.00,3.00,,,,,,,,
Spring,2009,JOHN HOOKER,BA,70342,MANAGE ACRSS CLTURES,1,74,202,37%,4.26,4.25,,,,,,,,
Spring,2009,EVELYN PIERCE,BA,70345,BUSINESS PRSNTATIONS,A,13,26,50%,4.08,4.46,,,,,,,,
Spring,2009,EVELYN PIERCE,BA,70345,BUSINESS PRSNTATIONS,B,9,25,36%,4.22,4.44,,,,,,,,
Spring,2009,THOMAS HAJDUK,BA,70345,BUSINESS PRSNTATIONS,C,9,20,45%,2.44,2.11,,,,,,,,
Spring,2009,THOMAS HAJDUK,BA,70345,BUSINESS PRSNTATIONS,D,7,24,29%,4.14,4.00,,,,,,,,
Spring,2009,GEOFFREY HITCH,BA,70350,BUSINESS ACTING,A,9,21,43%,4.33,4.50,,,,,,,,
Spring,2009,DAVID TUNGATE,BA,70364,BUSINESS LAW,A,22,59,37%,3.86,3.95,,,,,,,,
Spring,2009,CLIFFORD EARLY,BA,70365,INT TRADE & INT LAW,A,6,22,27%,3.60,4.00,,,,,,,,
Spring,2009,DAVID TUNGATE,BA,70366,INTEL PROPRTY & ECOM,A3,6,41,15%,3.67,4.00,,,,,,,,
Spring,2009,SOO-HAENG CHO,BA,70371,PRODUCTION/OPS MGMNT,1,37,64,58%,4.00,4.19,,,,,,,,
Spring,2009,JOACHIM VOSGERAU,BA,70381,MARKETING I,1,36,74,49%,3.86,4.03,,,,,,,,
Spring,2009,SPENCER MARTIN,BA,70391,FINANCE,1,19,66,29%,3.37,3.56,,,,,,,,
Spring,2009,DAVID LAMONT,BA,70401,MANAGEMENT GAME,A,34,88,39%,4.65,4.55,,,,,,,,
Spring,2009,BARBARA CARRYER,BA,70415,INTRO ENTREPRENRSHIP,A,17,51,33%,4.00,4.18,,,,,,,,
Spring,2009,ROBERT CULBERTSON,BA,70416,NEW VENTURE CREATION,A,7,24,29%,4.43,4.86,,,,,,,,
Spring,2009,ROBERT CULBERTSON,BA,70417,TPCS IN ENTREPRNRSHP,A,2,5,40%,5.00,5.00,,,,,,,,
Spring,2009,BARBARA CARRYER,BA,70418,FIN ENTREPRENSHIP,A,8,22,36%,4.43,4.63,,,,,,,,
Spring,2009,LIN NAN,BA,70424,CORP FINAN REPTNG,A,14,30,47%,3.36,3.57,,,,,,,,
Spring,2009,MILTON COFIELD,BA,70430,INTERNATNL MGMNT,A,19,37,51%,4.11,4.26,,,,,,,,
Spring,2009,ERIC WALDEN,BA,70451,MGMNT INFORMATN SYS,1,19,46,41%,3.58,3.78,,,,,,,,
Spring,2009,PARAM SINGH,BA,70453,SYSTEMS ANAL & DESGN,A,15,17,88%,4.27,4.53,,,,,,,,
Spring,2009,PARAM SINGH,BA,70455,INFO RESOURCE MNGMNT,A,7,8,88%,4.57,4.43,,,,,,,,
Spring,2009,JEFFREY WHEELER,BA,70460,MATH MDLS FR CNSLTNG,A4,14,25,56%,3.07,3.07,,,,,,,,
Spring,2009,MARIA SHUNKO,BA,70471,LOGSTC SUP CHN MANGM,A,14,31,45%,4.00,4.00,,,,,,,,
Spring,2009,ALAN WOLF,BA,70474,QUALITY PRINC & TECH,A,11,17,65%,4.64,4.67,,,,,,,,
Spring,2009,LLOYD CORDER,BA,70481,MARKETING RESEARCH,A,21,56,38%,3.62,4.14,,,,,,,,
Spring,2009,JOHN LANKFORD,BA,70483,ADVRTS & MARKET COMM,A,4,25,16%,4.50,4.50,,,,,,,,
Spring,2009,PETER STUETTGEN,BA,70486,PRICING,A,11,17,65%,3.82,3.91,,,,,,,,
Spring,2009,SPENCER MARTIN,BA,70492,INVESTMENT ANALYSIS,A,22,50,44%,4.05,3.68,,,,,,,,
Spring,2009,SPENCER MARTIN,BA,70495,CORPORATE FINANCE,A,19,42,45%,3.89,3.16,,,,,,,,
Spring,2009,CHRISTIAN JULLIARD,BA,70497,OPTIONS,A,23,50,46%,3.10,3.17,,,,,,,,
Spring,2009,ROB DILLON,BA,70637,INTRACTV MED DES MGT,A,6,29,21%,4.17,4.50,,,,,,,,
Spring,2009,ANTHONY STANTON,BA,70643,PBLSHNG ON THE WWW,A,12,25,48%,4.08,4.67,,,,,,,,
Fall,2009,MILTON COFIELD,BA,70100,GLOBAL BUSINESS,A,35,79,44%,4.27,4.63,,,,,,,,
Fall,2009,MOHAMED DOBASHI,BA,70100,GLOBAL BUSINESS,W,12,44,27%,4.42,4.67,,,,,,,,
Fall,2009,DAVID RAMIREZ,BA,70101,INTRO BUSINESS MGMNT,A,11,37,30%,3.64,4.09,,,,,,,,
Fall,2009,DAVID LAMONT,BA,70101,INTRO BUSINESS MGMNT,B,19,41,46%,4.00,4.26,,,,,,,,
Fall,2009,YUJI IJIRI,BA,70122,INTRO TO ACCOUNTING,1,28,65,43%,2.61,2.39,,,,,,,,
Fall,2009,YUJI IJIRI,BA,70122,INTRO TO ACCOUNTING,2,26,67,39%,2.35,2.19,,,,,,,,
Fall,2009,SHAM KEKRE,BA,70122,INTRO TO ACCOUNTING,3,8,40,20%,4.75,5.00,,,,,,,,
Fall,2009,ANTHONY STANTON,BA,70160,GRAPHIC MEDIA MANGMN,A,12,32,38%,3.64,4.42,,,,,,,,
Fall,2009,ANN LEE,BA,70207,PROB & STAT BUS APPL,A,29,62,47%,2.72,2.68,,,,,,,,
Fall,2009,ROSALIND CHOW,BA,70311,ORGNZTN BEHAVIOR,A,24,38,63%,3.83,3.14,,,,,,,,
Fall,2009,ROSALIND CHOW,BA,70311,ORGNZTN BEHAVIOR,B,41,54,76%,3.66,3.20,,,,,,,,
Fall,2009,STARLING HUNTER,BA,70311,ORGNZTN BEHAVIOR,W,11,49,22%,4.36,4.64,,,,,,,,
Fall,2009,JOSEPH HORNACK,BA,70332,BUS SOCIETY & ETHICS,B,16,37,43%,3.06,3.47,,,,,,,,
Fall,2009,CLAUDIA KIRKPATRICK,BA,70340,BUSINESS COMMUNCTNS,A,13,28,46%,3.85,4.54,,,,,,,,
Fall,2009,CLAUDIA KIRKPATRICK,BA,70340,BUSINESS COMMUNCTNS,B,12,30,40%,4.58,4.25,,,,,,,,
Fall,2009,J MCGINNIS,BA,70345,BUSINESS PRSNTATIONS,A,8,18,44%,4.38,4.50,,,,,,,,
Fall,2009,GEOFFREY HITCH,BA,70350,BUSINESS ACTING,A,11,20,55%,4.82,4.82,,,,,,,,
Fall,2009,DAVID TUNGATE,BA,70364,BUSINESS LAW,A,22,42,52%,4.36,4.65,,,,,,,,
Fall,2009,CLIFFORD EARLY,BA,70365,INT TRADE & INT LAW,A,10,20,50%,3.90,3.90,,,,,,,,
Fall,2009,SOO-HAENG CHO,BA,70371,PRDTN OPERTN MNGMNT,1,42,49,86%,4.00,4.17,,,,,,,,
Fall,2009,SOO-HAENG CHO,BA,70371,PRDTN OPERTN MNGMNT,2,46,56,82%,4.00,4.07,,,,,,,,
Fall,2009,STARLING HUNTER,BA,70375,INNOVATION STRATEGY,W2,7,12,58%,4.43,4.43,,,,,,,,
Fall,2009,JEFFREY GALAK,BA,70381,MARKETING I,1,32,67,48%,3.65,4.10,,,,,,,,
Fall,2009,JEFFREY GALAK,BA,70381,MARKETING I,2,37,64,58%,3.64,3.64,,,,,,,,
Fall,2009,ALAN MONTGOMERY,BA,70381,MARKETING I,3,13,31,42%,3.31,3.92,,,,,,,,
Fall,2009,ALAN MONTGOMERY,BA,70385,CONSUMER BEHAVIOR,W,5,8,63%,4.40,4.60,,,,,,,,
Fall,2009,JOSE EMILIO OSAMBELA ZAVALA,BA,70391,FINANCE,1,61,72,85%,3.75,3.85,,,,,,,,
Fall,2009,JOSE EMILIO OSAMBELA ZAVALA,BA,70391,FINANCE,2,19,23,83%,3.44,3.32,,,,,,,,
Fall,2009,BARBARA CARRYER,BA,70397,VENTURE CAPTL INVSTG,A,14,32,44%,4.64,4.62,,,,,,,,
Fall,2009,CHRIS TELMER,BA,70398,INTERNATNL FINANCE,A,49,52,94%,3.65,3.21,,,,,,,,
Fall,2009,BARBARA CARRYER,BA,70414,TECH BASED ENTREPSHP,A,14,29,48%,4.29,3.93,,,,,,,,
Fall,2009,ROBERT CULBERTSON,BA,70415,INTRO ENTREPRENRSHIP,A,36,82,44%,4.69,4.74,,,,,,,,
Fall,2009,GEORGE WHITE,BA,70415,INTRO ENTREPRENRSHIP,W,13,23,57%,4.77,4.77,,,,,,,,
Fall,2009,SIDNEY THOMAS EMERSON,BA,70417,TPCS IN ENTREPRNRSHP,W,3,9,33%,3.67,3.33,,,,,,,,
Fall,2009,BARBARA CARRYER,BA,70420,ENTREPSHP SCIENTISTS,A,2,15,13%,3.50,3.50,,,,,,,,
Fall,2009,JACK STECHER,BA,70424,CORP FINAN REPTNG,A,35,58,60%,4.26,4.54,,,,,,,,
Fall,2009,GEORGE GAYLE,BA,70440,CORPORATE STRATEGY,A,16,32,50%,3.81,3.88,,,,,,,,
Fall,2009,GEORGE GAYLE,BA,70440,CORPORATE STRATEGY,B,10,34,29%,3.50,4.10,,,,,,,,
Fall,2009,STARLING HUNTER,BA,70440,CORPORATE STRATEGY,W,11,22,50%,4.18,3.80,,,,,,,,
Fall,2009,NACHIKETA SAHOO,BA,70451,MGMNT INFORMATN SYS,1,33,46,72%,3.30,3.39,,,,,,,,
Fall,2009,NACHIKETA SAHOO,BA,70451,MGMNT INFORMATN SYS,2,20,33,61%,3.35,3.35,,,,,,,,
Fall,2009,ROBERT MONROE,BA,70451,MGMNT INFORMATN SYS,W,13,33,39%,4.23,4.46,,,,,,,,
Fall,2009,JUNG PIL HAHN,BA,70456,TELECOM & NTWRK MGMT,A,8,16,50%,4.00,4.63,,,,,,,,
Fall,2009,JONATHAN CAULKINS,BA,70460,MATH MDLS FR CNSLTNG,W,3,7,43%,4.67,5.00,,,,,,,,
Fall,2009,BAHAR BILLER,BA,70462,STOCHASTIC MODLG SIM,A,8,15,53%,2.88,2.38,,,,,,,,
Fall,2009,BAHAR BILLER,BA,70471,LOGSTC SUP CHN MANGM,A,7,14,50%,3.57,3.14,,,,,,,,
Fall,2009,SHAM KEKRE,BA,70471,LOGSTC SUP CHN MANGM,W,6,8,75%,4.83,4.67,,,,,,,,
Fall,2009,LLOYD CORDER,BA,70481,MARKETING RESEARCH,A,14,26,54%,4.38,4.79,,,,,,,,
Fall,2009,JOACHIM VOSGERAU,BA,70483,ADVRTS & MARKET COMM,A,8,13,62%,3.38,3.63,,,,,,,,
Fall,2009,JOHN LANKFORD,BA,70485,PRODUCT MANAGEMENT,A,19,33,58%,4.11,4.32,,,,,,,,
Fall,2009,ANISHA GHOSH,BA,70492,INVESTMENT ANALYSIS,A,20,33,61%,3.05,3.15,,,,,,,,
Fall,2009,ROB DILLON,BA,70637,INTRACTV MED DES MGT,A,5,17,29%,3.80,4.00,,,,,,,,
Fall,2009,ANTHONY STANTON,BA,70641,COLOR REPROD & MGMNT,A,6,18,33%,4.50,4.33,,,,,,,,
Fall,2009,ANTHONY STANTON,BA,70643,PBLSHNG ON THE WWW,A,12,25,48%,4.50,4.25,,,,,,,,
Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Responses,Enrollment,Resp. Rate %,1: Overall course,2: Overall teaching,,,,,,,,
,2009,,,,Year of 2009,,132,346,38%,3.96,4.01,,,,,,,,
Spring,2009,"HERSHEY, D.  (co-taught)",BA,70332,BUS SOCIETY & ETHICS,A,18,64,28%,3.89,4.22,,,,,,,,
Spring,2009,"HOOKER, J.  (co-taught)",BA,70332,BUS SOCIETY & ETHICS,A,18,64,28%,4.17,4.33,,,,,,,,
Fall,2009,"ROJAS PENA, A.  (co-taught)",BA,70207,PROB & STAT BUS APPL,1,8,35,23%,3.25,3.13,,,,,,,,
Fall,2009,"CAULKINS, J.  (co-taught)",BA,70207,PROB & STAT BUS APPL,1,8,35,23%,3.75,4.13,,,,,,,,
Fall,2009,"HERSHEY, D.  (co-taught)",BA,70332,BUS SOCIETY & ETHICS,A,40,74,54%,4.05,4.05,,,,,,,,
Fall,2009,"HOOKER, J.  (co-taught)",BA,70332,BUS SOCIETY & ETHICS,A,40,74,54%,4.00,3.89,,,,,,,,
Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Responses,Enrollment,Resp. Rate %,9: Overall teaching,,,,,,,,,
,2008,,,,Year of 2008,,1,7,14%,5,,,,,,,,,
Summer,2008,BENJAMIN PETERSON,BA,70371,PRODUCTION/OPS MGMNT,U,1,7,14%,5.00,,,,,,,,,
Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Responses,Enrollment,Resp. Rate %,1: Overall course,2: Overall teaching,,,,,,,,
,2008,,,,Year of 2008,,547,1674,33%,3.83,3.96,,,,,,,,
Summer,2008,EDWIGE CHEYNEL,BA,70122,INTRO TO ACCOUNTING,S,11,27,41%,4.09,4.45,,,,,,,,
Summer,2008,  jlingwal,BA,70208,REGRESSION ANALYSIS,S,2,9,22%,4.00,4.50,,,,,,,,
Summer,2008,GERGANA TODOROVA,BA,70311,ORGNZTN BEHAVIOR,S,10,21,48%,4.40,4.40,,,,,,,,
Summer,2008,ERKUT SONMEZ,BA,70371,PRODUCTION/OPS MGMNT,S,5,5,100%,4.60,4.80,,,,,,,,
Summer,2008,BAO-JUN JIANG,BA,70381,MARKETING I,S,13,16,81%,4.31,4.77,,,,,,,,
Summer,2008,MENG ZHU,BA,70381,MARKETING I,U,8,11,73%,4.38,4.38,,,,,,,,
Summer,2008,MING LIN,BA,70391,FINANCE,S,5,5,100%,3.60,3.20,,,,,,,,
Summer,2008,OZGUN EKICI,BA,70391,FINANCE,U,2,7,29%,4.00,4.00,,,,,,,,
Summer,2008,BRYON BALINT,BA,70451,MGMNT INFORMATN SYS,S,4,5,80%,4.50,4.50,,,,,,,,
Summer,2008,SAMID HODA,BA,70460,MATH MDLS FR CNSLTNG,S,2,3,67%,5.00,5.00,,,,,,,,
Spring,2008,DAVID LAMONT,BA,70101,INTRO BUSINESS MGMNT,A,7,27,26%,4.29,4.14,,,,,,,,
Spring,2008,DAVID RAMIREZ,BA,70101,INTRO BUSINESS MGMNT,B,9,22,41%,3.67,3.78,,,,,,,,
Spring,2008,YUJI IJIRI,BA,70122,INTRO TO ACCOUNTING,1,19,66,29%,2.05,1.83,,,,,,,,
Spring,2008,ANTHONY STANTON,BA,70160,GRAPHIC MEDIA PROCSS,A,15,35,43%,4.20,4.53,,,,,,,,
Spring,2008,MARIA FERREYRA,BA,70208,REGRESSION ANALYSIS,1,17,68,25%,3.94,4.47,,,,,,,,
Spring,2008,MARIA FERREYRA,BA,70208,REGRESSION ANALYSIS,2,29,68,43%,4.21,4.69,,,,,,,,
Spring,2008,MARK FICHMAN,BA,70311,ORGNZTN BEHAVIOR,A,12,39,31%,3.67,3.83,,,,,,,,
Spring,2008,MARK FICHMAN,BA,70311,ORGNZTN BEHAVIOR,B,13,41,32%,3.77,3.69,,,,,,,,
Spring,2008,DALE HERSHEY,BA,70332,BUS SOCIETY & ETHICS,A,22,63,35%,3.82,4.05,,,,,,,,
Spring,2008,JOSEPH HORNACK,BA,70332,BUS SOCIETY & ETHICS,B,16,51,31%,3.50,3.88,,,,,,,,
Spring,2008,CLAUDIA KIRKPATRICK,BA,70340,BUSINESS COMMUNCTNS,A,4,28,14%,4.00,3.75,,,,,,,,
Spring,2008,EVELYN PIERCE,BA,70340,BUSINESS COMMUNCTNS,B,15,30,50%,4.67,4.73,,,,,,,,
Spring,2008,EVELYN PIERCE,BA,70340,BUSINESS COMMUNCTNS,C,11,28,39%,4.55,4.55,,,,,,,,
Spring,2008,CLAUDIA KIRKPATRICK,BA,70345,BUSINESS PRSNTATIONS,A,9,25,36%,4.67,4.56,,,,,,,,
Spring,2008,JULIA DEEMS,BA,70345,BUSINESS PRSNTATIONS,B,9,23,39%,4.00,4.00,,,,,,,,
Spring,2008,JULIA DEEMS,BA,70345,BUSINESS PRSNTATIONS,C,5,24,21%,3.00,3.20,,,,,,,,
Spring,2008,GEOFFREY HITCH,BA,70350,BUSINESS ACTING,A,4,20,20%,4.50,5.00,,,,,,,,
Spring,2008,DAVID TUNGATE,BA,70364,BUSINESS LAW,A,11,49,22%,4.10,4.60,,,,,,,,
Spring,2008,CLIFFORD EARLY,BA,70365,INT TRADE & INT LAW,A,3,19,16%,3.67,4.00,,,,,,,,
Spring,2008,DAVID TUNGATE,BA,70366,INTEL PROPRTY & ECOM,A3,5,34,15%,4.60,4.60,,,,,,,,
Spring,2008,JOHN TURNER,BA,70371,PRODUCTION/OPS MGMNT,1,22,75,29%,3.64,3.86,,,,,,,,
Spring,2008,MARCEL GOIC FIGUEROA,BA,70381,MARKETING I,1,29,69,42%,2.45,2.10,,,,,,,,
Spring,2008,SPENCER MARTIN,BA,70391,FINANCE,1,17,52,33%,3.81,3.69,,,,,,,,
Spring,2008,DAVID LAMONT,BA,70401,MANAGEMENT GAME,A,12,46,26%,4.42,4.58,,,,,,,,
Spring,2008,BARBARA CARRYER,BA,70416,NEW VENTURE CREATION,A,2,6,33%,4.50,4.50,,,,,,,,
Spring,2008,ROBERT CULBERTSON,BA,70416,NEW VENTURE CREATION,B,6,18,33%,4.33,5.00,,,,,,,,
Spring,2008,ROBERT CULBERTSON,BA,70417,TPCS IN ENTREPRNRSHP,A,4,10,40%,4.75,4.75,,,,,,,,
Spring,2008,ANDREW HANNAH,BA,70418,FIN ENTREPRENSHIP,A,12,42,29%,4.58,4.83,,,,,,,,
Spring,2008,JONATHAN GLOVER,BA,70424,CORP FINAN REPTNG,A,4,23,17%,3.75,3.50,,,,,,,,
Spring,2008,JINGHONG LIANG,BA,70428,FINANCL STATMNT ANAL,A,12,51,24%,3.33,3.83,,,,,,,,
Spring,2008,MILTON COFIELD,BA,70430,INTERNATNL MGMNT,A,7,36,19%,3.86,4.29,,,,,,,,
Spring,2008,PEI-YU CHEN,BA,70451,MGMNT INFORMATN SYS,1,18,46,39%,3.06,3.00,,,,,,,,
Spring,2008,ABHAY MISHRA,BA,70453,SYSTEMS ANAL & DESGN,A,4,20,20%,2.50,3.25,,,,,,,,
Spring,2008,ROBERT MONROE,BA,70455,INFO RESOURCE MNGMNT,A,6,18,33%,4.67,4.67,,,,,,,,
Spring,2008,WILLEM-JAN VAN HOEVE,BA,70460,MATH MDLS FR CNSLTNG,A,16,29,55%,4.00,4.27,,,,,,,,
Spring,2008,PAUL ENDERS,BA,70471,LOGSTC SUP CHN MANGM,A,12,30,40%,4.33,4.33,,,,,,,,
Spring,2008,JOHN LANKFORD,BA,70483,ADVRTS & MARKET COMM,A,7,29,24%,4.86,4.86,,,,,,,,
Spring,2008,SPENCER MARTIN,BA,70492,INVESTMENT ANALYSIS,A,22,68,32%,3.14,2.86,,,,,,,,
Spring,2008,SPENCER MARTIN,BA,70495,CORPORATE FINANCE,A,14,66,21%,2.71,2.93,,,,,,,,
Spring,2008,ROB DILLON,BA,70637,INTRACTV MED DES MGT,A,5,20,25%,4.60,4.80,,,,,,,,
Spring,2008,ANTHONY STANTON,BA,70641,COLOR REPROD & MGMNT,A,7,17,41%,4.43,4.57,,,,,,,,
Spring,2008,ANTHONY STANTON,BA,70643,PBLSHNG ON THE WWW,A,12,34,35%,4.42,4.42,,,,,,,,
Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Responses,Enrollment,Resp. Rate %,1: Overall course,2: Overall teaching,,,,,,,,
,2008,,,,Year of 2008,,1015,1910,53%,3.8,3.97,,,,,,,,
Fall,2008,MILTON COFIELD,BA,70100,INTRO TO BUSINESS,A,42,75,56%,4.00,4.58,,,,,,,,
Fall,2008,DAVID RAMIREZ,BA,70101,INTRO BUSINESS MGMNT,A,16,33,48%,3.88,4.00,,,,,,,,
Fall,2008,DAVID LAMONT,BA,70101,INTRO BUSINESS MGMNT,B,15,30,50%,4.20,4.27,,,,,,,,
Fall,2008,JONATHAN GLOVER,BA,70122,INTRO TO ACCOUNTING,1,38,62,61%,3.15,3.44,,,,,,,,
Fall,2008,JONATHAN GLOVER,BA,70122,INTRO TO ACCOUNTING,2,29,64,45%,3.14,3.24,,,,,,,,
Fall,2008,ANTHONY STANTON,BA,70160,GRAPHIC MEDIA PROCSS,A,13,33,39%,4.15,4.62,,,,,,,,
Fall,2008,PANTELIS VLACHOS,BA,70207,PROB & STAT BUS APPL,A,31,73,42%,3.33,3.39,,,,,,,,
Fall,2008,ROSALIND CHOW,BA,70311,ORGNZTN BEHAVIOR,A,25,43,58%,3.38,3.48,,,,,,,,
Fall,2008,ROSALIND CHOW,BA,70311,ORGNZTN BEHAVIOR,B,18,38,47%,3.78,3.59,,,,,,,,
Fall,2008,ELLA MIRON-SPEKTOR,BA,70311,ORGNZTN BEHAVIOR,C,23,44,52%,4.10,4.32,,,,,,,,
Fall,2008,DALE HERSHEY,BA,70332,BUS SOCIETY & ETHICS,A,24,58,41%,4.13,4.13,,,,,,,,
Fall,2008,JOSEPH HORNACK,BA,70332,BUS SOCIETY & ETHICS,B,20,34,59%,3.85,4.16,,,,,,,,
Fall,2008,CLAUDIA KIRKPATRICK,BA,70340,BUSINESS COMMUNCTNS,A,17,29,59%,4.38,4.53,,,,,,,,
Fall,2008,JULIA DEEMS,BA,70340,BUSINESS COMMUNCTNS,B,15,31,48%,3.53,3.47,,,,,,,,
Fall,2008,CLAUDIA KIRKPATRICK,BA,70340,BUSINESS COMMUNCTNS,C,15,25,60%,3.40,4.00,,,,,,,,
